@relation JM1-weka.filters.unsupervised.attribute.Remove-R19-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R6

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute label {Y,N}

@data
2,5,0,0,3,1,18.88,9,0.06,40,0.11,84.96,169.92,20,20,9,16,N
86,9,0,1,5,1,185.24,56.31,3.48,1584,0.02,32628.73,10430.58,719,865,13,411,N
2,3,0,0,2,1,13.89,6.75,0.03,24,0.15,35.16,93.77,9,15,9,12,Y
11,23,4,15,12,1,35.01,37.74,0.44,245,0.03,2769.94,1321.12,111,134,17,82,N
3,3,1,0,2,1,26.86,7.7,0.07,44,0.13,88.47,206.82,21,23,11,17,N
6,13,5,1,7,4,24.82,17.5,0.14,84,0.06,422.21,434.27,35,49,18,42,Y
1,1,0,0,1,1,17.52,8.25,0.05,37,0.12,66.25,144.55,11,26,9,11,N
1,5,0,0,3,3,13.38,6.42,0.03,21,0.16,30.6,85.84,7,14,11,9,N
61,7,1,3,4,1,182.59,50,3.04,1294,0.02,25359.82,9129.54,565,729,20,288,Y
2,4,0,0,3,1,35.75,9.33,0.11,68,0.11,173.01,333.67,28,40,12,26,N
5,19,1,14,10,1,23.9,27.2,0.22,130,0.04,982.22,650,48,82,17,71,N
7,18,0,4,10,3,42.8,20.36,0.29,156,0.05,985.35,871.25,57,99,20,53,N
5,13,0,3,7,3,26.02,17.42,0.15,87,0.06,438.53,453.22,33,54,19,31,Y
6,5,1,2,3,1,20.34,13.3,0.09,59,0.08,199.88,270.51,19,40,14,27,N
2,1,0,0,1,1,14.34,4,0.02,16,0.25,12.75,57.36,4,12,8,10,N
4,9,0,0,5,1,14.16,17.06,0.08,55,0.06,229,241.58,21,34,13,23,N
2,7,0,0,4,1,15.66,17.5,0.09,72,0.06,266.51,274.13,35,37,7,20,N
11,29,0,3,15,11,61.13,35,0.71,354,0.03,4160.56,2139.72,140,214,22,91,N
12,25,0,0,14,1,32.14,40.83,0.44,235,0.02,2977.35,1312.47,105,130,21,90,N
6,5,0,0,3,1,22.93,9.27,0.07,47,0.11,109.53,212.61,17,30,12,22,N
6,7,0,9,4,4,38.54,9.6,0.12,74,0.1,197.33,370,32,42,12,30,N
3,1,0,1,1,1,8.54,4.67,0.01,12,0.21,10.33,39.86,4,8,7,10,N
75,175,3,69,88,44,212.86,67.29,4.77,1865,0.01,53537.86,14322.23,785,1080,30,591,Y
0,1,0,1,1,1,12.69,7,0.03,24,0.14,34.54,88.81,12,12,7,7,N
7,129,0,5,65,63,137.89,39.66,1.82,825,0.03,12051.27,5469.22,334,491,19,147,N
64,153,1,51,77,43,239.78,59.95,4.79,1752,0.02,47872.58,14374.41,787,965,39,490,Y
31,7,5,14,4,1,32.74,14.91,0.16,93,0.07,404.25,488.06,41,52,16,89,Y
7,19,0,1,10,3,37.85,13.34,0.17,101,0.07,374.32,505,39,62,13,38,N
0,7,0,0,4,3,31.65,3.33,0.04,27,0.3,19.53,105.49,10,17,6,17,Y
0,1,0,0,1,1,17.27,2.5,0.01,13,0.4,6,43.19,5,8,5,6,N
2,1,0,2,1,1,25.79,3.33,0.03,22,0.3,15.92,85.95,10,12,6,11,N
23,23,0,10,12,1,87.35,29.05,0.85,398,0.03,4094.53,2537.27,183,215,20,119,Y
4,5,0,1,3,1,37.81,7.53,0.09,58,0.13,119,284.6,26,32,11,21,N
11,16,0,0,13,1,35.66,32.61,0.39,206,0.03,2106.12,1162.63,83,123,22,66,N
3,1,0,1,1,1,26.28,4.2,0.04,27,0.24,25.75,110.36,12,15,7,11,N
0,1,0,0,1,1,39.65,6,0.08,56,0.17,79.29,237.88,26,30,6,9,N
4,13,0,0,7,7,21.48,10.63,0.08,48,0.09,134.72,228.23,17,31,15,21,Y
2,36,0,1,20,18,27.42,33.75,0.31,179,0.03,1735.16,925.42,54,125,20,42,N
3,11,0,0,6,1,22.23,16.92,0.13,80,0.06,353.4,376.04,29,51,14,26,N
5,27,4,3,14,6,18.66,35.71,0.22,131,0.03,1322.34,666.46,50,81,20,49,N
1,11,0,0,6,6,16.2,27.77,0.15,90,0.04,694.23,450,38,52,19,18,N
19,127,2,11,64,49,69.93,69.31,1.62,783,0.01,18661.18,4846.63,283,500,24,213,N
5,5,0,0,3,1,44.97,8.75,0.13,78,0.11,191.27,393.46,35,43,11,29,N
4,3,0,0,2,1,19.77,8.67,0.06,39,0.12,82.48,171.3,13,26,12,17,Y
5,15,1,2,8,8,40.04,21.62,0.29,155,0.05,1039.8,865.67,66,89,19,44,N
0,1,0,0,1,1,25.43,2.86,0.02,21,0.35,11.53,72.65,10,11,4,5,N
2,3,0,0,2,1,30.73,7.86,0.08,52,0.13,105.41,241.48,20,32,11,16,N
9,5,0,0,3,1,59.75,23.52,0.47,237,0.04,1836.93,1405.58,104,133,19,76,Y
9,3,0,9,2,1,32.03,10.15,0.11,65,0.1,183.21,325,23,42,15,34,N
27,81,0,4,68,1,87.76,69.28,2.02,775,0.01,23402.31,6080.25,298,477,73,299,Y
3,5,0,0,3,1,15.72,11,0.06,40,0.09,105.65,172.88,18,22,11,17,N
4,1,0,0,1,1,23.64,13.75,0.11,74,0.07,248.29,325.03,25,49,11,18,N
0,1,0,0,1,1,6.89,6,0.01,16,0.17,13.79,41.36,6,10,4,7,N
1,19,0,0,10,1,35.74,23.71,0.28,168,0.04,1116.49,847.46,83,85,12,33,N
7,5,0,0,3,1,71.18,17.16,0.41,206,0.06,1164.91,1221.73,82,124,18,62,N
1,7,0,0,5,1,28.19,12.71,0.12,71,0.08,252.81,358.15,27,44,16,24,N
7,1,0,43,1,1,44.37,10.4,0.15,102,0.1,266.59,461.4,39,63,8,70,N
0,1,0,0,1,1,40.15,1.5,0.02,19,0.67,5.02,60.23,6,13,3,9,N
6,13,0,6,7,1,23.28,15.6,0.12,72,0.06,314.77,363.2,26,46,18,36,Y
4,3,0,1,2,1,35.1,6.56,0.08,49,0.15,83.97,230.32,21,28,10,14,N
3,5,0,1,3,3,13.89,17.6,0.08,52,0.06,238.99,244.42,22,30,16,19,N
21,113,0,30,57,47,132.52,30.46,1.35,605,0.03,6831.86,4036.82,235,370,21,175,Y
1,1,0,0,1,1,29.08,7.6,0.07,53,0.13,93.31,221.01,19,34,8,11,N
5,13,0,0,7,4,30.46,21.07,0.21,119,0.05,750.96,641.69,51,68,19,37,N
0,3,0,0,2,1,14.8,3.5,0.02,14,0.29,10.07,51.81,6,8,7,4,N
1,6,0,0,5,1,33.27,16.67,0.18,113,0.06,513.4,554.48,50,63,12,32,N
6,12,1,38,7,4,23.24,17.73,0.14,81,0.06,405.98,412.08,28,53,19,82,N
10,13,0,13,7,4,78.59,17.11,0.45,237,0.06,1277.54,1344.36,100,137,13,77,N
0,5,0,0,3,3,24.02,9.81,0.08,49,0.1,128.35,235.56,17,32,15,11,N
11,9,0,1,5,1,83.25,16.07,0.45,223,0.06,1194.64,1338,105,118,15,71,Y
5,25,8,13,13,11,53,26.57,0.47,233,0.04,2078.98,1408.34,93,140,24,78,N
1,15,0,2,8,1,40.03,28.15,0.38,204,0.04,1762.08,1126.81,80,124,19,59,N
3,15,1,2,8,8,29.9,13.81,0.14,85,0.07,316.87,412.93,34,51,13,27,N
1,9,1,0,5,1,18.5,18.21,0.11,68,0.05,340.9,336.89,30,38,17,29,N
6,1,0,1,1,1,37.98,9.9,0.13,82,0.1,206.78,375.97,33,49,9,26,Y
0,5,0,0,3,1,18.61,4.5,0.03,22,0.22,20.94,83.76,9,13,7,11,N
5,3,0,0,2,1,18.09,27.43,0.17,127,0.04,756.08,496.18,48,79,8,26,Y
17,9,0,0,5,1,42.27,47.69,0.67,365,0.02,5341.8,2016.1,124,241,20,94,N
3,3,0,0,2,1,22.38,3.67,0.03,21,0.27,16.71,82.04,11,10,6,11,N
75,29,0,25,15,11,42.27,34.14,0.48,257,0.03,2736.69,1442.98,99,158,20,171,N
4,3,0,0,2,1,18.4,6,0.04,29,0.17,36.8,110.41,12,17,7,16,N
8,7,0,0,4,3,48,16.07,0.26,144,0.06,688.94,771.49,62,82,14,43,N
5,7,0,0,4,3,30.98,20.09,0.21,114,0.05,694.53,622.38,44,70,21,33,Y
4,3,0,0,2,1,20.88,9.75,0.07,45,0.1,110.26,203.56,15,30,13,19,N
2,5,0,2,3,1,14.3,8.75,0.04,30,0.11,60.81,125.1,14,16,10,16,N
1,9,0,0,5,5,20.24,16,0.11,66,0.06,287.87,323.85,28,38,16,21,N
0,1,0,0,1,1,5.33,1.5,0,4,0.67,0.67,8,1,3,3,6,N
1,5,0,1,3,1,26.94,9.1,0.08,51,0.11,123.95,245.18,21,30,13,23,N
0,1,0,0,1,1,15.75,4,0.02,21,0.25,14,63,8,13,4,7,N
4,11,0,0,6,6,22.04,21.18,0.16,91,0.05,549.14,466.76,40,51,18,24,Y
4,5,0,0,3,1,25.48,9.23,0.08,52,0.11,120.63,235.23,24,28,10,19,Y
3,25,0,0,13,12,35.84,23.6,0.28,154,0.04,1108.87,845.75,59,95,20,39,N
1,7,0,0,4,3,13.03,8,0.03,25,0.13,46.33,104.25,8,17,12,13,N
0,7,0,5,6,1,45.82,24.34,0.37,211,0.04,1508.08,1115.22,63,148,17,40,N
1,5,0,0,3,1,13.08,11.69,0.05,36,0.09,99.3,152.93,17,19,11,11,N
5,11,0,0,6,6,23.48,19.38,0.15,88,0.05,489.71,454.95,31,57,20,33,N
5,5,0,0,3,1,24.76,10,0.08,54,0.1,137.55,247.59,20,34,12,19,Y
3,11,0,0,6,1,30.91,10.67,0.11,71,0.09,195.39,329.71,32,39,10,28,N
16,3,0,0,2,1,140.27,17.5,0.82,384,0.06,2386.47,2454.65,175,209,14,99,Y
1,9,0,0,5,5,11.26,16,0.06,41,0.06,160.08,180.09,16,25,14,13,N
3,3,0,3,2,1,42.73,11.31,0.16,88,0.09,303.67,483.28,41,47,16,29,N
6,17,0,14,9,9,37.64,31.5,0.4,208,0.03,2074.96,1185.69,93,115,21,68,N
4,1,0,11,1,1,43.69,16.18,0.24,147,0.06,635.09,706.68,50,97,11,52,N
16,12,0,32,7,1,59.45,27.03,0.54,264,0.04,2413.48,1607.09,121,143,21,109,Y
12,33,0,5,17,1,40.83,31.88,0.43,237,0.03,2304.86,1301.57,105,132,17,110,Y
2,7,1,1,4,1,32.5,21.07,0.23,127,0.05,801.44,684.82,51,76,19,42,N
1,5,0,0,3,1,25.1,10.23,0.09,54,0.1,145.94,256.76,19,35,14,14,N
2,7,0,0,4,4,14.48,8.36,0.04,28,0.12,56.19,121.01,9,19,13,15,Y
3,5,0,1,3,1,29.4,6.92,0.07,45,0.14,78.29,203.56,18,27,10,21,N
1,3,0,2,2,1,43.96,5.18,0.08,49,0.19,65.44,227.55,22,27,8,19,N
19,35,10,28,18,8,102.12,23.66,0.81,357,0.04,3176.11,2416.24,159,198,25,155,N
16,13,4,6,7,5,23.42,21.94,0.17,101,0.05,626.23,513.83,39,62,18,56,N
1,3,0,0,2,1,27.03,4.88,0.04,30,0.21,35.69,131.77,13,17,9,13,N
5,3,0,0,2,1,57.2,11.48,0.22,128,0.09,418.67,656.55,44,84,12,40,Y
27,17,1,16,9,7,33.75,30.95,0.35,195,0.03,1796.48,1044.72,65,130,20,93,N
9,45,1,9,23,12,29.16,49.71,0.48,264,0.02,4004.35,1449.85,87,177,24,72,N
0,3,0,0,2,1,9.05,2,0.01,7,0.5,2,18.09,2,5,4,7,N
7,9,3,8,5,1,29.36,17.1,0.17,95,0.06,477.01,502.11,36,59,19,48,N
5,39,0,0,20,12,49.65,42,0.7,345,0.02,4865.74,2085.32,147,198,24,91,N
0,7,0,0,4,4,15.19,8.25,0.04,29,0.12,57.45,125.34,11,18,12,10,N
1,3,1,0,2,1,17.63,5.4,0.03,25,0.19,28.56,95.18,6,19,9,11,N
4,9,0,0,5,1,16.81,19.93,0.11,67,0.05,370.89,335,31,36,18,21,N
4,5,0,4,3,1,25.2,8.08,0.07,45,0.12,91.34,203.56,21,24,10,20,N
2,1,0,0,1,1,21.33,2.86,0.02,17,0.35,9.67,60.94,8,9,5,9,N
14,37,3,20,19,17,42.62,31.13,0.44,246,0.03,2293.76,1326.51,83,163,18,115,Y
2,5,0,0,3,3,11.97,13,0.05,36,0.08,112.37,155.59,14,22,13,15,N
12,13,0,16,7,6,56.49,6.93,0.13,77,0.14,150.92,391.73,29,48,11,61,N
2,9,0,0,5,5,19.46,6,0.04,28,0.17,38.92,116.76,12,16,9,18,N
41,27,0,21,14,3,142.53,40,1.9,844,0.03,12669.17,5701.13,352,492,20,258,N
1,15,0,0,9,1,39.86,12.58,0.17,93,0.08,350.48,501.49,37,56,17,35,Y
0,5,0,0,3,1,15.37,13.14,0.07,42,0.08,147.35,201.91,17,25,17,20,N
16,17,1,14,9,5,37.43,30.86,0.38,198,0.03,1979.99,1154.91,79,119,25,81,Y
7,7,0,0,6,1,30.19,7.79,0.08,52,0.13,101.82,235.23,17,35,11,40,N
1,3,0,4,2,1,19.5,2,0.01,13,0.5,4.33,39,4,9,4,14,N
0,1,0,0,1,1,20.91,8.94,0.06,44,0.11,92.81,186.91,13,31,11,6,N
0,1,0,0,1,1,9.51,3,0.01,9,0.33,4.75,28.53,3,6,6,4,N
13,79,0,7,40,16,55.19,45.76,0.84,412,0.02,6419.13,2525.26,187,225,23,141,N
10,15,0,1,8,7,30.83,24,0.25,140,0.04,986.61,739.96,56,84,18,47,Y
9,5,0,1,3,1,70.84,13.09,0.31,157,0.08,674.46,927.38,72,85,16,48,Y
2,3,0,0,2,1,21.98,11.25,0.08,52,0.09,154.53,247.25,18,34,15,17,N
3,11,0,1,6,4,15.78,13,0.07,46,0.08,148.15,205.13,18,28,13,24,N
31,35,28,42,19,16,99.53,65.2,2.16,948,0.02,23506.09,6489.52,425,523,27,221,N
12,27,6,12,15,5,55.45,33.11,0.61,288,0.03,3377.57,1836.01,117,171,30,120,N
10,29,4,0,15,15,22.97,41.37,0.32,190,0.02,2183.24,950,73,117,17,68,N
34,28,2,7,16,12,45.52,46.87,0.71,324,0.02,5555.28,2133.53,137,187,39,141,Y
6,15,0,18,8,1,35.51,25.52,0.3,174,0.04,1285.33,906.44,67,107,16,86,N
2,9,0,8,5,5,20.55,10.2,0.07,47,0.1,118.77,209.59,17,30,12,23,N
3,7,0,1,4,1,28.85,5.96,0.06,38,0.17,56.9,171.9,13,25,11,17,N
0,1,0,0,1,1,6.55,3,0.01,7,0.33,3.28,19.65,1,6,6,6,N
2,7,0,5,4,4,42.28,5.56,0.08,50,0.18,72.58,235.02,21,29,9,25,Y
4,11,1,3,6,4,40,16.5,0.22,124,0.06,604.93,659.92,55,69,15,40,N
5,7,0,0,6,1,18.51,18.33,0.11,74,0.05,345.57,339.29,22,52,15,29,N
1,3,0,2,2,1,9.4,7.88,0.02,20,0.13,32.38,74.01,7,13,9,9,N
10,31,11,15,16,16,42.11,45.38,0.64,332,0.02,4816.36,1910.62,132,200,22,120,N
3,7,4,1,4,1,16.42,23.63,0.13,87,0.04,509.21,387.97,27,60,14,31,N
2,1,0,0,1,1,40.06,3.92,0.05,37,0.25,34.26,157.17,17,20,6,13,N
4,1,0,0,1,1,42.58,5.34,0.08,49,0.19,67.55,227.55,19,30,9,17,N
3,7,0,7,4,1,23.36,25,0.19,119,0.04,811,583.92,50,69,15,42,Y
1,3,2,0,2,1,20.69,24.92,0.17,111,0.04,713.54,515.47,46,65,13,23,N
5,1,0,5,1,1,29.97,8.33,0.08,56,0.12,115.61,249.73,20,36,10,27,N
7,29,0,10,15,1,49.37,53.2,0.88,463,0.02,7762.27,2626.33,152,311,21,143,N
4,3,0,8,2,1,14.03,7.7,0.04,27,0.13,46.2,108,7,20,11,21,N
0,5,0,4,3,1,13.11,9,0.04,31,0.11,59.01,118.03,10,21,9,20,Y
18,105,0,18,53,53,51.3,56.76,0.97,489,0.02,9180.73,2911.6,168,321,25,123,Y
5,19,0,0,10,9,29.52,12.1,0.12,76,0.08,240.14,357.23,33,43,11,31,N
5,7,0,0,4,1,48.25,15.41,0.25,137,0.06,636.32,743.4,52,85,16,40,Y
0,3,0,0,2,1,28.19,7.67,0.07,50,0.13,92.04,216.1,23,27,8,19,N
0,1,0,0,1,1,11.95,4.2,0.02,14,0.24,11.71,50.19,6,8,7,5,N
4,1,0,0,1,1,57.43,13.07,0.25,153,0.08,545.19,750.75,61,92,9,35,N
4,18,1,3,13,4,73.75,33.44,0.82,396,0.03,4583.03,2466.61,172,224,21,78,Y
0,1,0,0,1,1,28.94,2.5,0.02,19,0.4,10.05,72.34,9,10,5,4,N
3,1,0,3,1,1,27.78,3.6,0.03,25,0.28,20,100,12,13,6,15,N
1,11,0,0,6,3,16.63,18.2,0.1,66,0.05,305.97,302.61,26,40,14,16,N
1,3,0,1,2,1,13.45,3.6,0.02,14,0.28,9.69,48.43,6,8,6,9,N
3,5,0,0,3,1,22.3,7.8,0.06,39,0.13,75.36,173.92,13,26,12,15,N
20,21,0,10,11,5,73.9,38.99,0.96,475,0.03,6241.35,2881.39,197,278,19,157,N
5,5,0,2,3,1,31.35,10.38,0.11,73,0.1,187.81,325.54,30,43,9,24,N
4,5,4,1,3,3,31.22,10.47,0.11,66,0.1,190.23,326.98,29,37,13,27,Y
0,3,0,0,2,1,24.11,3,0.02,19,0.33,12.06,72.34,8,11,6,9,N
6,7,0,0,4,1,24.65,8.59,0.07,49,0.12,101.07,211.77,21,28,9,27,N
2,5,0,1,3,3,17.9,10.5,0.06,41,0.1,109.66,187.98,15,26,14,18,N
5,7,0,0,4,1,41.88,8.11,0.11,68,0.12,153.36,340,31,37,11,37,N
6,99,0,5,50,49,96.85,26.42,0.85,435,0.04,3756.03,2558.95,155,280,15,76,N
6,11,0,0,6,6,25.48,28.42,0.24,139,0.04,1143.34,724.11,60,79,18,33,Y
4,3,0,1,2,1,20.44,7.2,0.05,33,0.14,58.86,147.16,12,21,12,17,N
8,5,0,8,3,1,29.36,12.66,0.12,75,0.08,261.26,371.56,27,48,15,41,N
4,9,0,2,5,4,35.89,16.35,0.2,111,0.06,532.83,586.68,47,64,16,39,N
5,7,0,9,4,1,28.78,21.86,0.21,119,0.05,763.74,628.96,51,68,18,45,N
6,11,0,0,6,1,45.57,18.08,0.27,146,0.06,827.69,824,59,87,19,53,N
2,5,0,0,3,1,38.4,7.67,0.1,60,0.13,125.4,294.41,23,37,12,24,N
1,1,0,0,1,1,31.77,6.82,0.07,53,0.15,82.06,216.64,25,28,6,11,N
2,5,0,0,3,3,12,8.33,0.03,25,0.12,46.3,100,10,15,10,15,N
20,71,1,22,36,11,174.34,38.38,2.23,898,0.03,14267.45,6691.19,403,495,28,237,Y
4,5,0,4,3,1,18.4,25.2,0.15,104,0.04,649.29,463.78,42,62,12,42,N
0,1,0,0,1,1,25.38,3,0.03,20,0.33,12.69,76.15,8,12,6,6,Y
4,13,0,0,7,1,28.2,18.93,0.18,101,0.05,561.46,533.83,49,52,17,33,N
0,1,0,0,1,1,16.61,3,0.02,15,0.33,8.3,49.83,6,9,5,5,N
0,3,0,0,2,1,27.26,4.36,0.04,28,0.23,28.83,118.94,12,16,8,10,N
3,5,0,0,3,3,21.18,8,0.06,38,0.13,75.31,169.46,16,22,11,17,N
1,5,0,0,3,1,14.04,7.56,0.04,25,0.13,44.62,106.2,11,14,11,11,N
6,13,0,0,7,5,33.5,20.95,0.23,131,0.05,816.96,701.84,44,87,20,51,Y
8,11,0,10,6,5,44.48,18.67,0.28,153,0.05,860.97,830.22,63,90,16,61,N
32,25,0,8,13,1,122.22,29.9,1.22,541,0.03,6070.35,3654.39,221,320,23,167,Y
6,5,0,1,3,1,48.39,8.48,0.14,80,0.12,193.3,410.34,37,43,11,23,N
13,25,0,0,17,5,44.37,71.67,1.06,503,0.01,12660.83,3179.93,215,288,32,139,N
12,25,1,9,13,5,36.77,55.76,0.68,353,0.02,6350.16,2050,160,193,23,88,N
7,5,0,4,3,1,40.85,16.7,0.23,131,0.06,633.32,682.44,49,82,15,61,N
5,11,0,3,6,1,12.01,28.79,0.12,80,0.03,552.93,345.75,31,49,13,26,N
1,5,0,0,3,3,12.82,7.33,0.03,23,0.14,38.3,94.01,8,15,11,10,N
2,7,0,0,4,1,13.99,8.64,0.04,29,0.12,58.06,120.93,11,18,11,15,N
4,11,0,0,6,6,19.85,21.88,0.14,84,0.05,527.76,434.27,35,49,20,25,N
5,15,0,0,8,1,51.4,14.47,0.25,127,0.07,598.22,743.96,55,72,20,53,N
14,1,0,5,1,1,59.42,24.77,0.49,265,0.04,2025.93,1471.97,96,169,16,59,Y
2,7,0,0,4,1,13.81,18.67,0.09,57,0.05,267.39,257.83,24,33,14,26,N
0,3,0,0,2,1,12.79,6.25,0.03,21,0.16,27.76,79.95,5,16,10,11,N
20,49,0,3,25,11,56.84,49.5,0.94,456,0.02,7737.09,2813.49,198,258,24,130,Y
23,29,0,10,15,1,48.84,42.69,0.69,364,0.02,4944.34,2084.96,166,198,18,114,N
8,13,2,13,7,5,52.77,20.64,0.36,195,0.05,1248.67,1089.07,63,132,19,59,Y
1,7,0,0,4,4,10.41,23.75,0.08,52,0.04,326.24,247.25,20,32,19,18,Y
10,11,3,1,7,1,32.88,18.38,0.2,110,0.05,616.69,604.1,42,68,21,54,N
1,1,0,0,1,1,10.63,3.75,0.01,12,0.27,8.3,39.86,5,7,6,6,Y
1,1,0,0,1,1,25.35,9.5,0.08,54,0.11,127.09,240.81,19,35,11,13,N
0,7,0,0,4,3,14.32,7.71,0.04,26,0.13,47.33,110.45,9,17,12,12,N
3,1,0,0,1,1,50.54,6.21,0.1,64,0.16,108.42,314.04,29,35,9,14,N
3,3,0,4,2,1,11.84,11.25,0.04,36,0.09,83.26,133.22,10,26,9,16,N
1,3,0,0,2,1,19.8,9.17,0.06,42,0.11,92.44,181.52,15,27,11,15,N
1,1,0,0,1,1,28.81,6,0.06,40,0.17,57.63,172.88,18,22,8,9,N
3,7,0,0,4,1,17.02,8.5,0.05,38,0.12,68.32,144.68,17,21,7,19,N
2,1,0,0,1,1,11.83,3.75,0.01,14,0.27,9.25,44.38,6,8,5,8,N
3,3,0,0,2,1,19.66,7.78,0.05,36,0.13,66.08,152.93,14,22,10,17,Y
8,9,2,12,5,1,62.05,18.54,0.38,189,0.05,1185.15,1150.53,89,100,20,76,Y
6,7,0,1,4,3,29.86,7.46,0.07,48,0.13,92.43,222.91,19,29,11,22,Y
3,1,0,0,1,1,15.6,10,0.05,39,0.1,86.67,156,12,27,10,14,N
2,3,0,0,2,1,24.82,5.6,0.05,34,0.18,43.24,138.97,16,18,7,12,N
2,5,0,0,3,3,23.04,11.5,0.09,54,0.09,169.29,264.97,23,31,15,14,Y
4,5,0,0,3,1,30.34,8.46,0.09,56,0.12,120.7,256.76,20,36,11,23,Y
10,1,0,5,1,1,68.82,11.17,0.26,140,0.09,477.2,768.86,55,85,13,45,Y
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28,N
1,3,0,0,2,1,14.34,3.5,0.02,14,0.29,9.76,50.19,5,9,7,9,N
1,1,0,0,1,1,16.3,4.08,0.02,18,0.24,15.11,66.61,7,11,7,6,N
1,3,0,1,2,1,23.5,4,0.03,23,0.25,20.89,94.01,9,14,8,14,N
0,5,0,0,3,1,6.66,11.67,0.03,21,0.09,50.37,77.71,7,14,10,7,N
3,5,0,0,3,1,34.35,15.58,0.18,98,0.06,463,535.02,45,53,18,27,N
3,3,0,0,2,1,21.18,9.21,0.07,42,0.11,99.78,195.04,17,25,13,23,N
24,37,1,2,21,1,67.59,50.5,1.14,534,0.02,9576.76,3413.5,202,332,28,169,Y
17,127,10,6,64,61,86.09,52.59,1.51,694,0.02,13227.64,4527.35,267,427,26,126,Y
7,17,2,11,9,6,36.94,22.61,0.28,158,0.04,1048.91,835.09,65,93,16,62,N
2,11,2,1,6,3,34.89,13.74,0.16,92,0.07,365.76,479.27,29,63,18,25,Y
1,3,0,0,2,1,13.33,6.6,0.03,22,0.15,32.27,88,6,16,11,9,N
0,1,0,0,1,1,35.2,2.73,0.03,24,0.37,14.55,96,12,12,5,6,N
15,23,2,16,13,1,42.7,40.33,0.57,286,0.02,3859.45,1722.4,121,165,26,121,Y
4,7,3,0,6,1,45.8,12.67,0.19,109,0.08,408.21,580.09,38,71,16,50,Y
8,7,0,7,4,1,36.3,14.86,0.18,106,0.07,445.11,539.27,48,58,13,53,Y
4,3,0,3,2,1,32.46,8.53,0.09,57,0.12,131.24,276.9,21,36,13,21,N
2,1,0,0,1,1,17.41,3.5,0.02,17,0.29,11.85,60.94,7,10,6,8,N
4,7,0,0,4,1,31.05,11.67,0.12,78,0.09,234.77,362.22,35,43,10,20,N
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,N
6,13,0,0,7,6,21.33,23.75,0.17,98,0.04,668.5,506.65,38,60,20,22,N
4,3,0,0,2,1,31.21,8.33,0.09,56,0.12,120.4,260.06,25,31,10,19,N
2,5,0,0,3,1,43.62,9,0.13,80,0.11,196.28,392.55,36,44,10,21,N
2,5,0,0,3,3,14.93,8.25,0.04,29,0.12,56.46,123.19,12,17,11,14,N
8,15,0,13,8,1,24.59,23.16,0.19,111,0.04,732.45,569.35,39,72,19,50,Y
6,13,0,3,7,1,77.71,15.61,0.4,200,0.06,1052.28,1213.22,85,115,18,71,N
3,7,0,0,4,1,25.68,8.93,0.08,50,0.11,113.71,229.25,25,25,10,21,N
3,1,0,0,1,1,38.75,4.38,0.06,40,0.23,41.39,169.92,19,21,6,14,N
1,1,0,0,1,1,22.84,4.5,0.03,27,0.22,25.7,102.8,12,15,6,11,N
1,3,0,0,2,1,16.6,11.38,0.06,43,0.09,119.36,188.87,14,29,13,18,N
8,23,0,7,12,8,35.8,23.04,0.27,152,0.04,1055.73,824.79,64,88,18,65,N
1,3,0,0,2,1,25.93,7.5,0.06,45,0.13,81.04,194.49,15,30,10,15,N
1,3,0,0,2,1,17.36,4.5,0.03,20,0.22,19.53,78.14,6,14,9,13,N
12,9,2,1,5,5,33.33,15.11,0.17,99,0.07,422.82,503.66,34,65,16,34,N
3,7,0,0,4,3,15.56,11.2,0.06,38,0.09,108.41,174.23,16,22,14,13,N
16,13,7,18,7,1,51.44,15,0.26,146,0.07,643.06,771.67,60,86,13,79,Y
1,3,0,0,2,1,46.14,5.48,0.08,51,0.18,76.87,252.66,23,28,10,18,N
17,14,0,0,13,1,38.4,22.31,0.29,156,0.04,1061.99,856.73,51,105,21,92,N
0,1,0,0,1,1,32.25,2,0.02,18,0.5,7.17,64.53,8,10,4,5,N
11,7,0,3,4,1,43,17.72,0.25,135,0.06,750.02,761.92,63,72,18,50,N
23,84,11,7,47,13,144.54,54.2,2.61,1036,0.02,23592.48,7834.48,477,559,35,308,Y
8,25,11,12,14,4,26.02,53.31,0.46,241,0.02,4107.43,1386.93,99,142,28,89,N
8,35,1,14,18,18,19.75,49.08,0.32,189,0.02,2643.16,969.43,58,131,22,78,N
88,53,0,51,27,17,258.56,46.27,3.99,1579,0.02,30758.61,11964.76,676,903,23,470,Y
